Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_DateTime,Pickup_DateTime,Pickup_Delay_Min,Distance_Km
rgfv851115360,22,4.4,26.90519,75.810753,26.98519,75.890753,2022-03-25,21:15:00,21:25:00,Fog,Jam,scooter,Metropolitian,205,Jewelry,2022-03-25 21:15:00,2022-03-25 21:25:00,10.0,11.916994721599456
ukqa988803615,32,4.7,19.103249,72.846749,19.133249,72.876749,2022-03-01,22:45:00,23:00:00,Sunny,Low,motorcycle,Metropolitian,75,Jewelry,2022-03-01 22:45:00,2022-03-01 23:00:00,15.0,4.589345115377453
ppfq580697480,32,4.9,23.351058,85.325731,23.431058,85.405731,2022-03-27,21:10:00,21:25:00,Sunny,Jam,motorcycle,Metropolitian,140,Skincare,2022-03-27 21:10:00,2022-03-27 21:25:00,15.0,12.074395525684995
olak525227672,39,4.6,13.022394,80.242439,13.062394,80.282439,2022-04-03,14:45:00,15:00:00,Stormy,High,van,Metropolitian,130,Pet Supplies,2022-04-03 14:45:00,2022-04-03 15:00:00,15.0,6.209532713916993
ossf646355943,33,3.8,30.905562,75.832841,30.985562,75.912841,2022-02-14,19:35:00,19:45:00,Stormy,Jam,scooter,Metropolitian,175,Pet Supplies,2022-02-14 19:35:00,2022-02-14 19:45:00,10.0,11.71916113120418
fkzn665845804,35,5.0,23.333017,85.3172,23.463017,85.4472,2022-03-20,21:45:00,21:50:00,Sunny,Jam,van,Urban,125,Books,2022-03-20 21:45:00,2022-03-20 21:50:00,5.0,19.620419296539414
kjer055176970,22,4.6,19.178321,72.834715,19.188321,72.844715,2022-03-11,10:00:00,10:15:00,Stormy,Low,motorcycle,Urban,14,Grocery,2022-03-11 10:00:00,2022-03-11 10:15:00,15.0,1.5294972211336797
aqrr413792966,39,4.5,17.483216,78.552111,17.553216,78.622111,2022-03-08,23:55:00,00:00:00,Sunny,Low,motorcycle,Metropolitian,140,Toys,2022-03-08 23:55:00,2022-03-09 00:00:00,5.0,10.75550295962129
uoaq289135717,32,4.9,30.902872,75.826808,31.042872,75.966808,2022-02-12,22:15:00,22:25:00,Fog,Low,scooter,Metropolitian,130,Pet Supplies,2022-02-12 22:15:00,2022-02-12 22:25:00,10.0,20.50604375862634
xead051465697,29,4.7,18.592718,73.773572,18.682718,73.863572,2022-03-23,18:35:00,18:45:00,Stormy,Medium,scooter,Metropolitian,75,Pet Supplies,2022-03-23 18:35:00,2022-03-23 18:45:00,10.0,13.786698988714315
heip497607520,33,4.5,26.956431,75.776649,26.986431,75.806649,2022-04-05,21:50:00,21:55:00,Sunny,Jam,van,Urban,95,Kitchen,2022-04-05 21:50:00,2022-04-05 21:55:00,5.0,4.46841244126484
gaco428781733,26,4.8,21.173493,72.801953,21.183493,72.811953,2022-03-17,09:55:00,10:05:00,Stormy,Low,scooter,Urban,90,Skincare,2022-03-17 09:55:00,2022-03-17 10:05:00,10.0,1.520356596171103
iaob710054949,30,4.5,11.003008,76.97544,11.023008,76.99544,2022-03-01,09:25:00,09:35:00,Stormy,Low,motorcycle,Metropolitian,125,Clothing,2022-03-01 09:25:00,2022-03-01 09:35:00,10.0,3.1162419915689035
layk541269004,20,5.0,13.091809,80.219104,13.201809,80.329104,2022-04-04,21:20:00,21:25:00,Cloudy,Jam,motorcycle,Urban,155,Kitchen,2022-04-04 21:20:00,2022-04-04 21:25:00,5.0,17.072690000336546
rzhw603954442,26,4.9,13.054347,80.257221,13.184347,80.387221,2022-04-02,19:25:00,19:40:00,Sunny,Jam,motorcycle,Metropolitian,110,Toys,2022-04-02 19:25:00,2022-04-02 19:40:00,15.0,20.177913041347885
vdbd238924552,20,4.6,12.98041,77.640489,13.02041,77.680489,2022-03-30,16:30:00,16:40:00,Sunny,Medium,motorcycle,Metropolitian,90,Snacks,2022-03-30 16:30:00,2022-03-30 16:40:00,10.0,6.21004516313671
vnac239775226,34,3.5,26.914142,75.805704,27.044142,75.935704,2022-03-14,23:15:00,23:30:00,Fog,Low,motorcycle,Urban,180,Skincare,2022-03-14 23:15:00,2022-03-14 23:30:00,15.0,19.3625300010744
gjlj360550852,35,4.9,13.066762,80.251865,13.116762,80.301865,2022-03-07,19:40:00,19:50:00,Sunny,Jam,motorcycle,Metropolitian,145,Outdoors,2022-03-07 19:40:00,2022-03-07 19:50:00,10.0,7.761160094159413
qnax054372878,23,4.8,11.010375,76.95295,11.020375,76.96295,2022-03-21,08:10:00,08:15:00,Fog,Low,motorcycle,Metropolitian,75,Shoes,2022-03-21 08:10:00,2022-03-21 08:15:00,5.0,1.558114851290099
pupa253963050,30,5.0,23.333017,85.3172,23.363017,85.3472,2022-03-03,23:10:00,23:25:00,Cloudy,Low,motorcycle,Metropolitian,95,Clothing,2022-03-03 23:10:00,2022-03-03 23:25:00,15.0,4.528570754218039
ruuv129825864,23,4.7,15.574828,73.766883,15.634828,73.826883,2022-02-17,17:15:00,17:20:00,Sandstorms,Medium,motorcycle,Metropolitian,140,Skincare,2022-02-17 17:15:00,2022-02-17 17:20:00,5.0,9.262943250835862
trcm038169894,30,4.4,18.546258,73.904337,18.636258,73.994337,2022-03-23,20:25:00,20:35:00,Stormy,Jam,motorcycle,Urban,195,Kitchen,2022-03-23 20:25:00,2022-03-23 20:35:00,10.0,13.78848075238681
baki268652411,23,4.8,22.728163,75.884212,22.858163,76.014212,2022-03-29,22:40:00,22:45:00,Stormy,Low,motorcycle,Metropolitian,100,Toys,2022-03-29 22:40:00,2022-03-29 22:45:00,5.0,19.660943947619387
oivj169698501,20,4.6,26.910262,75.783013,26.950262,75.823013,2022-03-24,12:10:00,12:20:00,Stormy,High,motorcycle,Metropolitian,95,Skincare,2022-03-24 12:10:00,2022-03-24 12:20:00,10.0,5.958847028253512
buag796358243,25,4.6,18.543626,73.905101,18.633626,73.995101,2022-03-29,22:30:00,22:45:00,Sandstorms,Low,motorcycle,Metropolitian,90,Skincare,2022-03-29 22:30:00,2022-03-29 22:45:00,15.0,13.78858157014102
okoh215638601,29,4.8,12.949934,77.699386,12.999934,77.749386,2022-03-17,23:25:00,23:35:00,Windy,Low,scooter,Urban,75,Toys,2022-03-17 23:25:00,2022-03-17 23:35:00,10.0,7.762944133594471
tbqx239087614,21,4.7,18.546258,73.904337,18.566258,73.924337,2022-03-21,11:30:00,11:35:00,Fog,High,van,Metropolitian,115,Jewelry,2022-03-21 11:30:00,2022-03-21 11:35:00,5.0,3.0644047273695776
zddn475485414,24,4.2,12.3085,76.665808,12.4385,76.795808,2022-03-23,18:40:00,18:55:00,Stormy,Medium,motorcycle,Metropolitian,185,Outdoors,2022-03-23 18:40:00,2022-03-23 18:55:00,15.0,20.206901465513806
usln900919526,25,4.8,12.981615,80.231598,13.111615,80.361598,2022-03-23,18:40:00,18:55:00,Sunny,Medium,motorcycle,Urban,85,Books,2022-03-23 18:40:00,2022-03-23 18:55:00,15.0,20.180811280904425
hxae868468908,31,4.7,13.049645,80.242268,13.059645,80.252268,2022-03-05,09:00:00,09:10:00,Sandstorms,Low,scooter,Metropolitian,135,Electronics,2022-03-05 09:00:00,2022-03-05 09:10:00,10.0,1.5523457381458443
oanr995946341,32,4.6,21.149669,72.772629,21.159669,72.782629,2022-04-05,11:55:00,12:00:00,Fog,High,motorcycle,Metropolitian,25,Grocery,2022-04-05 11:55:00,2022-04-05 12:00:00,5.0,1.5204704557277704
tnhk201445375,20,4.6,23.214459,77.434976,23.294459,77.514976,2022-02-14,19:30:00,19:35:00,Sunny,Jam,scooter,Metropolitian,100,Clothing,2022-02-14 19:30:00,2022-02-14 19:35:00,5.0,12.080074675503864
jaep219690386,20,4.5,21.173343,72.792731,21.283343,72.902731,2022-03-31,18:10:00,18:20:00,Fog,Medium,motorcycle,Metropolitian,175,Kitchen,2022-03-31 18:10:00,2022-03-31 18:20:00,10.0,16.721296009802852
xwqo012036133,30,4.0,21.183434,72.814492,21.243434,72.874492,2022-03-11,20:00:00,20:10:00,Sandstorms,Jam,motorcycle,Metropolitian,160,Sports,2022-03-11 20:00:00,2022-03-11 20:10:00,10.0,9.121136119359262
chxr845924333,22,4.6,30.89286,75.822199,30.96286,75.892199,2022-02-14,18:15:00,18:30:00,Cloudy,Medium,scooter,Urban,135,Jewelry,2022-02-14 18:15:00,2022-02-14 18:30:00,15.0,10.255071075728859
azlc221977289,38,4.7,11.003008,76.97544,11.023008,76.99544,2022-03-24,09:30:00,09:35:00,Cloudy,Low,motorcycle,Urban,75,Snacks,2022-03-24 09:30:00,2022-03-24 09:35:00,5.0,3.1162419915689035
sely945247986,20,5.0,11.022477,76.995667,11.052477,77.025667,2022-03-19,18:25:00,18:40:00,Cloudy,Medium,motorcycle,Metropolitian,135,Electronics,2022-03-19 18:25:00,2022-03-19 18:40:00,15.0,4.674172124263596
luis853273289,33,4.0,18.55144,73.804855,18.58144,73.834855,2022-03-24,22:10:00,22:25:00,Windy,Low,motorcycle,Metropolitian,165,Snacks,2022-03-24 22:10:00,2022-03-24 22:25:00,15.0,4.596477246825863
mrbu239603633,25,4.5,11.022477,76.995667,11.072477,77.045667,2022-04-03,19:55:00,20:10:00,Stormy,Jam,motorcycle,Metropolitian,130,Jewelry,2022-04-03 19:55:00,2022-04-03 20:10:00,15.0,7.790156595702905
pfdk583993812,21,4.6,11.016298,76.972076,11.036298,76.992076,2022-04-05,09:55:00,10:10:00,Sandstorms,Low,scooter,Urban,50,Home,2022-04-05 09:55:00,2022-04-05 10:10:00,15.0,3.1161729217941088
cqee364017173,24,4.6,22.725835,75.887648,22.735835,75.897648,2022-03-07,08:35:00,08:45:00,Sandstorms,Low,scooter,Other,70,Kitchen,2022-03-07 08:35:00,2022-03-07 08:45:00,10.0,1.5126978119723455
syxh413202381,23,5.0,12.323978,76.627961,12.403978,76.707961,2022-03-20,22:00:00,22:15:00,Windy,Jam,scooter,Urban,75,Electronics,2022-03-20 22:00:00,2022-03-20 22:15:00,15.0,12.435238523728827
psww537061576,35,4.5,17.431668,78.408321,17.441668,78.418321,2022-03-03,09:00:00,09:10:00,Sandstorms,Low,motorcycle,Metropolitian,100,Kitchen,2022-03-03 09:00:00,2022-03-03 09:10:00,10.0,1.5368285452421355
ixrd077826038,21,4.8,13.027018,80.254791,13.047018,80.274791,2022-03-30,11:50:00,12:00:00,Fog,High,scooter,Metropolitian,155,Outdoors,2022-03-30 11:50:00,2022-03-30 12:00:00,10.0,3.104799238186696
ghqy766526140,34,4.0,26.849596,75.800512,26.929596,75.880512,2022-04-02,17:50:00,18:05:00,Windy,Medium,motorcycle,Metropolitian,155,Shoes,2022-04-02 17:50:00,2022-04-02 18:05:00,15.0,11.919595217847732
jgxw888927947,33,4.6,26.905287,75.794592,26.935287,75.824592,2022-03-13,18:40:00,18:45:00,Cloudy,Medium,scooter,Metropolitian,90,Toys,2022-03-13 18:40:00,2022-03-13 18:45:00,5.0,4.469310320115588
godt259347083,32,4.7,11.010375,76.95295,11.060375,77.00295,2022-03-21,21:40:00,21:50:00,Stormy,Jam,scooter,Metropolitian,160,Snacks,2022-03-21 21:40:00,2022-03-21 21:50:00,10.0,7.790314135591803
yuiz220178742,39,5.0,19.22384,72.841347,19.33384,72.951347,2022-03-14,21:55:00,22:05:00,Sunny,Jam,motorcycle,Metropolitian,170,Jewelry,2022-03-14 21:55:00,2022-03-14 22:05:00,10.0,16.81985660809769
ylnu118266448,38,4.0,22.751857,75.866699,22.781857,75.896699,2022-03-30,22:25:00,22:35:00,Sandstorms,Low,motorcycle,Metropolitian,125,Sports,2022-03-30 22:25:00,2022-03-30 22:35:00,10.0,4.537543599594834
ejsu686913745,35,4.8,11.000762,76.981876,11.040762,77.021876,2022-03-17,14:25:00,14:30:00,Stormy,High,motorcycle,Metropolitian,150,Outdoors,2022-03-17 14:25:00,2022-03-17 14:30:00,5.0,6.232403352170581
rzih543075964,28,4.0,23.369746,85.33982,23.389746,85.35982,2022-03-11,08:35:00,08:40:00,Sandstorms,Low,motorcycle,Metropolitian,23,Grocery,2022-03-11 08:35:00,2022-03-11 08:40:00,5.0,3.0187169050721665
pxad337828699,20,4.9,12.334022,76.618203,12.404022,76.688203,2022-03-04,21:15:00,21:25:00,Fog,Jam,scooter,Urban,170,Home,2022-03-04 21:15:00,2022-03-04 21:25:00,10.0,10.880731284671885
qpvy985884826,31,4.6,17.451976,78.385883,17.581976,78.515883,2022-03-29,20:45:00,20:50:00,Fog,Jam,scooter,Metropolitian,200,Apparel,2022-03-29 20:45:00,2022-03-29 20:50:00,5.0,19.974568469352192
ytlg308344584,30,4.0,12.906229,77.596791,12.976229,77.666791,2022-03-25,19:45:00,19:55:00,Stormy,Jam,motorcycle,Semi-Urban,235,Pet Supplies,2022-03-25 19:45:00,2022-03-25 19:55:00,10.0,10.868838190114497
sbwh008898952,36,3.9,22.32,73.17,22.4,73.25,2022-03-02,22:00:00,22:05:00,Sandstorms,Jam,motorcycle,Metropolitian,200,Sports,2022-03-02 22:00:00,2022-03-02 22:05:00,5.0,12.116559162817445
cvnx294819253,22,4.2,12.934179,77.615797,12.944179,77.625797,2022-03-15,08:30:00,08:45:00,Windy,Low,motorcycle,Metropolitian,75,Home,2022-03-15 08:30:00,2022-03-15 08:45:00,15.0,1.5526974438937056
zfkl465147330,22,4.9,18.533811,73.899315,18.663811,74.029315,2022-03-10,18:25:00,18:30:00,Cloudy,Medium,motorcycle,Urban,160,Cosmetics,2022-03-10 18:25:00,2022-03-10 18:30:00,5.0,19.916274899796797
yhtf066473166,36,4.8,27.161661,78.011544,27.181661,78.031544,2022-02-11,10:30:00,10:35:00,Fog,Low,scooter,Urban,85,Outdoors,2022-02-11 10:30:00,2022-02-11 10:35:00,5.0,2.976589528427393
piyw310527295,24,4.6,22.744648,75.894377,22.834648,75.984377,2022-03-20,20:30:00,20:35:00,Stormy,Jam,van,Metropolitian,100,Apparel,2022-03-20 20:30:00,2022-03-20 20:35:00,5.0,13.61158511177172
lbjo930568172,26,4.8,18.533811,73.899315,18.553811,73.919315,2022-03-05,10:25:00,10:30:00,Sandstorms,Low,scooter,Metropolitian,70,Kitchen,2022-03-05 10:25:00,2022-03-05 10:30:00,5.0,3.0645104714745766
awpe200274641,30,4.8,23.369746,85.33982,23.399746,85.36982,2022-03-09,17:10:00,17:20:00,Windy,Medium,scooter,Metropolitian,125,Toys,2022-03-09 17:10:00,2022-03-09 17:20:00,10.0,4.527997212574592
atoq191347823,22,4.6,18.539299,73.897902,18.629299,73.987902,2022-03-31,22:40:00,22:45:00,Stormy,Low,motorcycle,Metropolitian,18,Grocery,2022-03-31 22:40:00,2022-03-31 22:45:00,5.0,13.788747286078769
cyox432332867,33,4.6,17.440827,78.393391,17.510827,78.463391,2022-03-08,20:25:00,20:35:00,Fog,Jam,motorcycle,Metropolitian,250,Toys,2022-03-08 20:25:00,2022-03-08 20:35:00,10.0,10.756697879102664
utoy018462385,32,4.4,22.728163,75.884212,22.738163,75.894212,2022-03-21,11:35:00,11:45:00,Cloudy,High,scooter,Metropolitian,175,Shoes,2022-03-21 11:35:00,2022-03-21 11:45:00,10.0,1.5126859754650717
gsgg372491405,27,4.9,19.880256,75.323503,19.900256,75.343503,2022-02-15,09:20:00,09:30:00,Sandstorms,Low,motorcycle,Metropolitian,80,Home,2022-02-15 09:20:00,2022-02-15 09:30:00,10.0,3.0527012032274787
lwxx109107541,39,4.7,23.371292,85.327872,23.421292,85.377872,2022-03-19,23:00:00,23:15:00,Stormy,Low,scooter,Urban,100,Kitchen,2022-03-19 23:00:00,2022-03-19 23:15:00,15.0,7.54636114298463
cfxp237503122,31,4.6,15.303897,73.914336,15.413897,74.024336,2022-02-16,18:20:00,18:35:00,Stormy,Medium,scooter,Metropolitian,110,Shoes,2022-02-16 18:20:00,2022-02-16 18:35:00,15.0,16.991786296895526
nnit815791887,20,4.9,26.913987,75.752891,26.943987,75.782891,2022-03-05,21:30:00,21:40:00,Sunny,Jam,scooter,Metropolitian,90,Home,2022-03-05 21:30:00,2022-03-05 21:40:00,10.0,4.469157679084331
bdbm827618823,35,4.6,22.310526,73.170937,22.320526,73.180937,2022-03-15,08:30:00,08:40:00,Stormy,Low,motorcycle,Metropolitian,115,Clothing,2022-03-15 08:30:00,2022-03-15 08:40:00,10.0,1.5147927355659148
pmki374464903,27,4.8,22.74806,75.8934,22.78806,75.9334,2022-03-26,13:10:00,13:15:00,Stormy,High,motorcycle,Urban,50,Kitchen,2022-03-26 13:10:00,2022-03-26 13:15:00,5.0,6.05003359245833
krtr589043252,26,4.6,22.538731,88.364878,22.648731,88.474878,2022-02-16,19:00:00,19:10:00,Sunny,Medium,motorcycle,Metropolitian,110,Apparel,2022-02-16 19:00:00,2022-02-16 19:10:00,10.0,16.647321830787615
rqaz677335528,22,4.9,12.970221,77.645396,13.100221,77.775396,2022-03-27,19:30:00,19:40:00,Sunny,Jam,motorcycle,Urban,110,Apparel,2022-03-27 19:30:00,2022-03-27 19:40:00,10.0,20.18126391655743
afkw555793292,21,4.7,21.175104,72.804342,21.305104,72.934342,2022-03-10,19:15:00,19:25:00,Sunny,Jam,motorcycle,Urban,75,Jewelry,2022-03-10 19:15:00,2022-03-10 19:25:00,10.0,19.760798007029955
ozjs877053338,20,4.9,13.029198,77.570997,13.039198,77.580997,2022-03-28,10:45:00,10:50:00,Sandstorms,Low,scooter,Metropolitian,65,Clothing,2022-03-28 10:45:00,2022-03-28 10:50:00,5.0,1.5524082366564882
dvao958055122,20,4.9,18.927584,72.832585,19.057584,72.962585,2022-03-02,22:55:00,23:10:00,Cloudy,Low,motorcycle,Metropolitian,135,Pet Supplies,2022-03-02 22:55:00,2022-03-02 23:10:00,15.0,19.894269594418027
csxj496565628,27,4.6,21.149569,72.772697,21.229569,72.852697,2022-03-25,17:10:00,17:25:00,Stormy,Medium,scooter,Metropolitian,140,Clothing,2022-03-25 17:10:00,2022-03-25 17:25:00,15.0,12.162428272787263
ocfi225126874,29,4.5,12.310972,76.659264,12.330972,76.679264,2022-03-09,08:20:00,08:25:00,Fog,Low,scooter,Metropolitian,18,Grocery,2022-03-09 08:20:00,2022-03-09 08:25:00,5.0,3.109059104393339
tntz404903339,35,4.9,12.975996,80.221898,13.025996,80.271898,2022-03-09,21:40:00,21:50:00,Fog,Jam,motorcycle,Metropolitian,155,Toys,2022-03-09 21:40:00,2022-03-09 21:50:00,10.0,7.762547474464038
lxxi969822306,22,4.7,23.354422,85.3329,23.464422,85.4429,2022-03-16,21:35:00,21:50:00,Fog,Jam,van,Metropolitian,150,Shoes,2022-03-16 21:35:00,2022-03-16 21:50:00,15.0,16.601240146481604
vztr942674783,26,4.6,21.175104,72.804342,21.215104,72.844342,2022-03-05,15:20:00,15:25:00,Sandstorms,Medium,van,Metropolitian,135,Sports,2022-03-05 15:20:00,2022-03-05 15:25:00,5.0,6.081108484515621
nbfv354520817,33,4.1,22.32,73.17,22.41,73.26,2022-04-04,20:25:00,20:35:00,Sandstorms,Jam,scooter,Metropolitian,215,Jewelry,2022-04-04 20:25:00,2022-04-04 20:35:00,10.0,13.630903236332337
rmjr813141494,30,4.8,22.761226,75.887522,22.831226,75.957521,2022-03-20,23:00:00,23:05:00,Sandstorms,Low,motorcycle,Metropolitian,125,Clothing,2022-03-20 23:00:00,2022-03-20 23:05:00,5.0,10.586484616278236
erbf044859798,38,3.7,23.357804,85.325146,23.467804,85.435146,2022-03-27,22:30:00,22:45:00,Fog,Low,motorcycle,Metropolitian,195,Clothing,2022-03-27 22:30:00,2022-03-27 22:45:00,15.0,16.601046189402922
epkv369104686,34,4.0,17.440827,78.393391,17.500827,78.453391,2022-03-03,23:55:00,00:00:00,Windy,Low,motorcycle,Urban,165,Sports,2022-03-03 23:55:00,2022-03-04 00:00:00,5.0,9.220147515420278
bgvd824147213,27,4.7,12.933298,77.614293,12.993298,77.674293,2022-03-11,18:20:00,18:25:00,Sandstorms,Medium,van,Metropolitian,105,Shoes,2022-03-11 18:20:00,2022-03-11 18:25:00,5.0,9.315745106316637
jsps526188998,37,4.1,19.875522,75.367127,19.905522,75.397127,2022-02-13,23:20:00,23:35:00,Sandstorms,Low,motorcycle,Metropolitian,130,Kitchen,2022-02-13 23:20:00,2022-02-13 23:35:00,15.0,4.579048174782952
sivx689661409,33,4.7,17.424114,78.347554,17.484114,78.407554,2022-03-15,23:40:00,23:55:00,Fog,Low,scooter,Metropolitian,17,Grocery,2022-03-15 23:40:00,2022-03-15 23:55:00,15.0,9.220550607824642
mzoj474312987,23,4.8,21.186884,72.793616,21.236884,72.843616,2022-03-15,20:50:00,20:55:00,Cloudy,Jam,motorcycle,Metropolitian,135,Cosmetics,2022-03-15 20:50:00,2022-03-15 20:55:00,5.0,7.600983953739471
ggli826314349,33,4.6,26.911378,75.789034,26.991378,75.869034,2022-03-02,20:25:00,20:35:00,Sunny,Jam,motorcycle,Urban,160,Toys,2022-03-02 20:25:00,2022-03-02 20:35:00,10.0,11.916705005077912
erww953867381,37,5.0,23.351058,85.325731,23.461058,85.435731,2022-03-04,21:20:00,21:30:00,Cloudy,Jam,scooter,Metropolitian,205,Electronics,2022-03-04 21:20:00,2022-03-04 21:30:00,10.0,16.601433047700773
putb479454989,22,4.1,26.913987,75.752891,27.043987,75.882891,2022-04-06,19:20:00,19:30:00,Fog,Jam,scooter,Metropolitian,175,Cosmetics,2022-04-06 19:20:00,2022-04-06 19:30:00,10.0,19.36254180430375
xptu150792070,32,4.7,12.323194,76.630583,12.333194,76.640583,2022-03-21,09:15:00,09:20:00,Sandstorms,Low,scooter,Other,105,Clothing,2022-03-21 09:15:00,2022-03-21 09:20:00,5.0,1.554508649284574
mbuz484947156,30,4.7,11.008638,76.984311,11.118638,77.094311,2022-03-27,20:55:00,21:10:00,Sunny,Jam,scooter,Urban,100,Books,2022-03-27 20:55:00,2022-03-27 21:10:00,15.0,17.13787992418603
ibvl005843919,35,4.2,18.56245,73.916619,18.65245,74.006619,2022-03-12,17:45:00,18:00:00,Windy,Medium,motorcycle,Metropolitian,160,Snacks,2022-03-12 17:45:00,2022-03-12 18:00:00,15.0,13.787860239172238
fuvo117649989,38,4.3,22.725748,75.898497,22.815748,75.988497,2022-03-02,19:25:00,19:30:00,Cloudy,Jam,scooter,Metropolitian,195,Pet Supplies,2022-03-02 19:25:00,2022-03-02 19:30:00,5.0,13.612451541412005
xppk085558974,28,4.4,19.131141,72.813074,19.151141,72.833074,2022-03-05,08:25:00,08:35:00,Stormy,Low,motorcycle,Urban,95,Clothing,2022-03-05 08:25:00,2022-03-05 08:35:00,10.0,3.0593634547238002
pkvd293291931,23,4.8,30.340722,78.060221,30.450722,78.170221,2022-02-12,21:10:00,21:25:00,Fog,Jam,motorcycle,Metropolitian,210,Jewelry,2022-02-12 21:10:00,2022-02-12 21:25:00,15.0,16.152889083533523
dmvd245844578,28,4.5,22.31279,73.170283,22.33279,73.190283,2022-03-13,08:50:00,09:05:00,Windy,Low,scooter,Metropolitian,95,Clothing,2022-03-13 08:50:00,2022-03-13 09:05:00,15.0,3.0295127511631836
ctki796214278,29,4.5,17.430448,78.418213,17.540448,78.528213,2022-03-10,19:40:00,19:50:00,Sunny,Jam,motorcycle,Urban,15,Grocery,2022-03-10 19:40:00,2022-03-10 19:50:00,10.0,16.902955539488524
jqmd414580876,29,4.9,21.186608,72.794136,21.256608,72.864136,2022-03-04,23:30:00,23:35:00,Fog,Low,scooter,Metropolitian,105,Shoes,2022-03-04 23:30:00,2022-03-04 23:35:00,5.0,10.64105130998603
ezvs358242618,36,4.7,22.753839,75.897429,22.763838,75.907429,2022-03-15,11:50:00,12:00:00,Windy,High,scooter,Metropolitian,135,Home,2022-03-15 11:50:00,2022-03-15 12:00:00,10.0,1.5124736191444423
ynqp365851833,34,4.7,22.722634,75.886959,22.742634,75.906959,2022-03-07,08:25:00,08:30:00,Sandstorms,Low,scooter,Other,110,Toys,2022-03-07 08:25:00,2022-03-07 08:30:00,5.0,3.025377321544568
rlwq490724544,23,4.6,11.025083,77.015393,11.045083,77.035393,2022-03-09,10:10:00,10:20:00,Windy,Low,motorcycle,Metropolitian,55,Jewelry,2022-03-09 10:10:00,2022-03-09 10:20:00,10.0,3.116127220770883
mhdz396410481,29,4.6,12.321214,76.621094,12.371214,76.671094,2022-03-19,19:10:00,19:25:00,Cloudy,Jam,motorcycle,Urban,125,Shoes,2022-03-19 19:10:00,2022-03-19 19:25:00,15.0,7.772282029629256
fxiz733365831,36,4.2,26.911927,75.797282,26.961927,75.847282,2022-03-13,20:15:00,20:20:00,Fog,Jam,motorcycle,Metropolitian,165,Sports,2022-03-13 20:15:00,2022-03-13 20:20:00,5.0,7.448363764234143
neef157217504,39,4.7,22.651847,75.881991,22.671847,75.901991,2022-03-03,11:50:00,11:55:00,Sandstorms,High,scooter,Metropolitian,170,Toys,2022-03-03 11:50:00,2022-03-03 11:55:00,5.0,3.026096197898876
emhg294791952,25,4.7,22.761593,75.886362,22.801593,75.926362,2022-03-21,12:15:00,12:20:00,Cloudy,High,motorcycle,Metropolitian,115,Home,2022-03-21 12:15:00,2022-03-21 12:20:00,5.0,6.049757918894705
njei479882179,22,4.6,12.986047,80.218114,13.006047,80.238114,2022-03-24,09:25:00,09:35:00,Stormy,Low,scooter,Metropolitian,75,Snacks,2022-03-24 09:25:00,2022-03-24 09:35:00,10.0,3.1050491911524856
kkui445746863,28,4.8,25.449659,81.839744,25.529659,81.919744,2022-02-12,21:25:00,21:30:00,Cloudy,Jam,scooter,Metropolitian,170,Skincare,2022-02-12 21:25:00,2022-02-12 21:30:00,5.0,11.983656938071261
warh028287302,32,4.5,11.024839,77.007003,11.104839,77.087003,2022-03-02,17:45:00,17:50:00,Cloudy,Medium,scooter,Metropolitian,30,Grocery,2022-03-02 17:45:00,2022-03-02 17:50:00,5.0,12.46388811675802
ylsf106695410,26,4.8,17.431477,78.40035,17.441477,78.41035,2022-03-26,09:10:00,09:20:00,Sunny,Low,scooter,Metropolitian,115,Outdoors,2022-03-26 09:10:00,2022-03-26 09:20:00,10.0,1.5368293119664589
vldn463301465,20,4.7,21.183434,72.814492,21.203434,72.834492,2022-03-30,11:30:00,11:40:00,Cloudy,High,motorcycle,Metropolitian,135,Shoes,2022-03-30 11:30:00,2022-03-30 11:40:00,10.0,3.040570257157571
kkdk062668297,31,4.1,23.264015,77.408236,23.394015,77.538236,2022-02-16,20:40:00,20:55:00,Sandstorms,Jam,motorcycle,Metropolitian,270,Skincare,2022-02-16 20:40:00,2022-02-16 20:55:00,15.0,19.625087985437048
eykn413031957,31,4.9,22.760072,75.892574,22.820072,75.952574,2022-03-07,23:30:00,23:45:00,Sandstorms,Low,scooter,Metropolitian,130,Apparel,2022-03-07 23:30:00,2022-03-07 23:45:00,15.0,9.074377511533008
bfao120812191,29,4.6,12.299524,76.64262,12.379524,76.72262,2022-03-18,00:00:00,00:05:00,Windy,Low,motorcycle,Metropolitian,60,Cosmetics,2022-03-18 00:00:00,2022-03-18 00:05:00,5.0,12.435806041181142
hptt397672711,29,4.6,12.975996,80.221898,13.035996,80.281898,2022-03-15,20:30:00,20:40:00,Fog,Jam,scooter,Metropolitian,150,Skincare,2022-03-15 20:30:00,2022-03-15 20:40:00,10.0,9.314965469326962
rbjy733949442,31,4.9,17.411028,78.329645,17.431028,78.349645,2022-03-24,10:10:00,10:20:00,Sandstorms,Low,scooter,Metropolitian,145,Sports,2022-03-24 10:10:00,2022-03-24 10:20:00,10.0,3.073782598017484
